years_experience_recorded,job_id
14,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
5,1
5,1
3,1
3,1
3,1
6,1
4,1
2,1
5,1
8,1
5,1
10,1
6,1
5,1
5,1
10,1
10,1
3,1
3,1
12,1
11,1
5,1
6,1
7,1
8,1
4,1
1,1
1,1
10,1
3,1
10,1
5,1
5,1
5,1
