pay_low_end,pay_high_end,job_id,state,report_year
165000,185000,2,dmv,2024
80000,107000,2,dmv,2024
68900,124550,2,dmv,2024
90000,115000,2,dmv,2024
93000,110000,2,dmv,2024
140690,239140,2,dmv,2024
79816,83856,2,dmv,2024
85800,180200,2,dmv,2024
79816,83856,2,dmv,2024
85800,180200,2,dmv,2024
120001,160000,2,dmv,2024
