pay_low_end,pay_high_end,job_id,state,report_year
96600,220000,1,dmv,2024
100001,125000,1,dmv,2024
125000,140000,1,dmv,2024
98910,183690,1,dmv,2024
132000,264000,1,dmv,2024
100001,125000,1,dmv,2024
85000,127000,1,dmv,2024
144000,164000,1,dmv,2024
98910,183690,1,dmv,2024
159000,254000,1,dmv,2024
