pay_low_end,pay_high_end,job_id,state,report_year
75000,95000,0,dmv,2024
65300,149000,0,dmv,2024
64200,95000,0,dmv,2024
52500,87500,0,dmv,2024
60000,86000,0,dmv,2024
50000,65000,0,dmv,2024
