pay_low_end,pay_high_end,job_id,state,report_year
58700,66400,0,dmv,2024
54500,162000,0,dmv,2024
54500,140000,0,dmv,2024
50500,162000,0,dmv,2024
58100,149000,0,dmv,2024
65300,149000,0,dmv,2024
75000,95000,0,dmv,2024
75000,95000,0,dmv,2024
65300,149000,0,dmv,2024
64200,95000,0,dmv,2024
