pay_low_end,pay_high_end,job_id,state,report_year
71500,150200,0,dmv,2024
117962,153354,0,dmv,2024
71500,150200,0,dmv,2024
60100,123300,0,dmv,2024
71958,122328,0,dmv,2024
60000,70000,0,dmv,2024
44680,75956,0,dmv,2024
66200,135800,0,dmv,2024
60000,65000,0,dmv,2024
