pay_low_end,pay_high_end,job_id,state,report_year
106000,169000,1,dmv,2024
75600,172000,1,dmv,2024
100000,120000,1,dmv,2024
100000,120000,1,dmv,2024
122200,220900,1,dmv,2024
151700,291900,1,dmv,2024
138000,265500,1,dmv,2024
103800,181700,1,dmv,2024
64300,149800,1,dmv,2024
131700,258000,1,dmv,2024
170400,277200,1,dmv,2024
122200,220900,1,dmv,2024
104500,240000,1,dmv,2024
100000,120000,1,dmv,2024
100000,120000,1,dmv,2024
110000,300500,1,dmv,2024
122200,220900,1,dmv,2024
95000,105000,1,dmv,2024
