pay_low_end,pay_high_end,job_id,state,report_year
110400,193500,4,dmv,2024
117000,175000,4,dmv,2024
86000,138000,4,dmv,2024
84600,193000,4,dmv,2024
146000,234000,4,dmv,2024
117000,175000,4,dmv,2024
146000,234000,4,dmv,2024
