pay_low_end,pay_high_end,job_id
106000,169000,1
75600,172000,1
100000,120000,1
100000,120000,1
122200,220900,1
151700,291900,1
138000,265500,1
103800,181700,1
64300,149800,1
131700,258000,1
170400,277200,1
122200,220900,1
104500,240000,1
100000,120000,1
100000,120000,1
110000,300500,1
122200,220900,1
95000,105000,1
