pay_low_end,pay_high_end,job_id
120000,160000,1
105200,196500,1
105200,169700,1
97300,196500,1
112100,180700,1
100900,187300,1
67700,154000,1
60400,137000,1
64828,81329,1
94122,145926,1
100900,187300,1
67700,154000,1
60400,137000,1
64828,81329,1
94122,145926,1
127046,176000,1
25000,50000,1
85000,100000,1
67700,154000,1
150000,180000,1
92400,204600,1
