pay_low_end,pay_high_end,job_id
76000,236500,1
155000,165000,1
100000,160000,1
180000,220000,1
101400,183300,1
112000,218400,1
145800,238600,1
180000,220000,1
70800,149800,1
114100,219600,1
151700,265500,1
122200,220900,1
101400,183300,1
122200,220900,1
122200,220900,1
110000,300500,1
