pay_low_end,pay_high_end,job_id
102477,191900,1
140000,160000,1
66300,127700,1
101400,183300,1
60400,137000,1
106000,169000,1
105200,196500,1
105200,169700,1
97300,196500,1
112100,180700,1
105200,196500,1
105200,169700,1
97300,196500,1
112100,180700,1
140000,160000,1
106000,169000,1
