pay_low_end,pay_high_end,job_id
75600,172000,1
168000,252000,1
100900,187300,1
150000,180000,1
150000,180000,1
65000,105000,1
100900,187300,1
165100,188500,1
100900,187300,1
160000,280000,1
145000,170000,1
70516,119891,1
120000,145000,1
77000,261500,1
101400,183300,1
198900,227000,1
110000,261500,1
80000,150000,1
80000,150000,1
180000,220000,1
83200,93600,1
