pay_low_end,pay_high_end,job_id,state,report_year
84600,193000,3,dmv,2024
75600,172000,3,dmv,2024
110400,193500,3,dmv,2024
117000,175000,3,dmv,2024
120000,135000,3,dmv,2024
86000,138000,3,dmv,2024
84600,193000,3,dmv,2024
146000,234000,3,dmv,2024
117000,175000,3,dmv,2024
145000,185000,3,dmv,2024
139395,181216,3,dmv,2024
75000,102447,3,dmv,2024
146000,234000,3,dmv,2024
125000,145000,3,dmv,2024
120000,165000,3,dmv,2024
120000,165000,3,dmv,2024
117300,199300,3,dmv,2024
