pay_low_end,pay_high_end,job_id,state,report_year
102477,191900,1,dmv,2024
140000,160000,1,dmv,2024
66300,127700,1,dmv,2024
101400,183300,1,dmv,2024
60400,137000,1,dmv,2024
106000,169000,1,dmv,2024
105200,196500,1,dmv,2024
105200,169700,1,dmv,2024
97300,196500,1,dmv,2024
112100,180700,1,dmv,2024
105200,196500,1,dmv,2024
105200,169700,1,dmv,2024
97300,196500,1,dmv,2024
112100,180700,1,dmv,2024
140000,160000,1,dmv,2024
106000,169000,1,dmv,2024
