pay_low_end,pay_high_end,job_id,state,report_year
75600,172000,1,dmv,2024
50000,60000,1,dmv,2024
75600,172000,1,dmv,2024
175000,205000,1,dmv,2024
60400,137000,1,dmv,2024
75600,172000,1,dmv,2024
85800,180200,1,dmv,2024
