pay_low_end,pay_high_end,job_id,state,report_year
130000,150000,3,dmv,2024
150000,160000,3,dmv,2024
197600,208000,3,dmv,2024
120000,165000,3,dmv,2024
120000,165000,3,dmv,2024
145000,160000,3,dmv,2024
120000,165000,3,dmv,2024
120000,165000,3,dmv,2024
125000,270000,3,dmv,2024
80000,120000,3,dmv,2024
80000,120000,3,dmv,2024
