pay_low_end,pay_high_end,job_id
59000,113500,0
100800,185800,0
100800,160400,0
93400,185800,0
107500,170800,0
57500,117900,0
68400,143700,0
84000,130000,0
107500,174900,0
110000,130000,0
92000,110200,0
